WARN: Corpus#addAll: 1876 elements stored in corpus.
WARN: Corpus#addAll: 875 elements stored in corpus.
WARN: Corpus#addAll: 2 elements stored in corpus.
WARN: Corpus#addAll: 338 elements stored in corpus.
WARN: Corpus#addAll: 97 elements stored in corpus.
WARN: Corpus#addAll: 58 elements stored in corpus.
WARN: Corpus#addAll: 1220 elements stored in corpus.
WARN: Corpus#addAll: 198 elements stored in corpus.
WARN: Corpus#addAll: 410 elements stored in corpus.
WARN: Corpus#addAll: 67 elements stored in corpus.
INFO: Selection#from: 0 words were extracted from Source(name=UtilJCodec, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Keyboard, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Separation, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DoubleEdgeList, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=WorldPanel, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=RaycastResult, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DetectListener, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Epa, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BinarySearchTreeNode, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=StepListener, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Matrix22, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=JSliderWithTextField, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ForcePanel, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Raycast, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ConvexShapePanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ManifoldPointId, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=EarClipping, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Bounds, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MonotoneChain, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Feature, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=LinkedVertex, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=HelpNode, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=MotorJointPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Shape, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BinarySearchTreeIterator, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=RevoluteJoint, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=NarrowphasePostProcessor, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MinXPointComparator, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SystemPanel, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=LinkedVertexHull, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Rectangle, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Input, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=LinkTerrain, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Animate, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AbstractFallbackCondition, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AngleJoint, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=PreferencesPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=TimeOfImpactSolver, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MinkowskiPenetrationSolver, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=FixturePanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ManifoldPoint, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=GrahamScan, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ClasspathHtmlEditorKit, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=StepAdapter, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=FromFileConvexHullPolygonPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=PulleyJointPanel, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=UnitCirclePolygonPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AbstractBroadphaseDetector, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MonotoneVertex, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=FromFileConvexPolygonPanel, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ConvexCastResult, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=InteractionEdge, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ExpandingSimplex, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=BowlingBall, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=TimeOfImpactListener, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Link, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AddJointDialog, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Fps, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=RotateAction, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Fixture, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=ArbitraryNonConvexPolygonPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Graphics2DRenderer, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ApplyForceDialog, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=RectanglePanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DynamicAABBTreeNode, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContinuousDetectionMode, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Transformable, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=XmlFormatter, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ClosestEdgeToVertexSearchCriteria, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=RopeJoint, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ConvexCastAdapter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MassType, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Mass, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=XmlReader, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=PairwiseTypedFallbackCondition, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=FixtureIterator, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Conveyor, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=World, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Camera, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=NarrowphaseDetector, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MonotonePolygon, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Geometry, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SimpleContactManager, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=EditRayDialog, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=TorquePanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=HalfEllipse, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Triangulator, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=AddConvexFixtureDialog, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Capacity, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Sap, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=InputPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BroadphaseFilter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Matrix33, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ClippingManifoldSolver, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=AbstractCollidable, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=DoubleEdgeListFace, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MouseButton, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContactListener, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DefaultBroadphaseFilter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MinkowskiSum, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ConvexCastListener, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Bayazit, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DistanceJoint, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=TypedFallbackCondition, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=SweepLineVertex, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=TimeOfImpactAdapter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DetectAdapter, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=PrismaticJoint, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=RenderUtilities, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MemoryPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Messages, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=RayPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=NullBounds, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=FrictionJoint, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ExpandingSimplexEdge, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AABBBroadphaseFilter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=PersistedContactPoint, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=BinarySearchTreeSearchCriteria, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Circle, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BoxCollision, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=MousePicking, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MouseInteraction, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BodyFixture, code=...).
INFO: Selection#from: 3 words were extracted from Source(name=ArbitraryConvexHullPolygonPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AddBodyDialog, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DynamicAABBTree, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=FromFileNonConvexPolygonPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Filter, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=SandboxRay, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=PulleyJoint, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SampleFileDialog, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=SandboxBody, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=StopBodyAfterCollision, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ApplyTorqueDialog, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContactAdapter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ColorDialog, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=FrictionJointPanel, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=SimplePlatformer, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=UnitConversion, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Listener, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=AddConvexHullFixtureDialog, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SimulationFrame, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SimulationBody, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ControlUtilities, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SegmentPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DetectBroadphaseFilter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ExampleGraphics2D, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=TypeFilter, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=AddRayDialog, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=EquilateralTrianglePanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=CategoryFilter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BroadphasePair, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=PointPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MinkowskiSumPoint, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=UIUtilities, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AABB, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=PlayerControl, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Thrust, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AngleJointPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SweepLineVertexType, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=EditWorldDialog, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Vector3, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AbstractBounds, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=AddNonConvexFixtureDialog, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DistanceDetector, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DetectResult, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Rotatable, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Shiftable, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Destructible, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MonotoneChainType, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=ArbitraryConvexPolygonPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Body, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=PreviewPanel, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=RaycastAdapter, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=CoordinateShift, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=PrismaticJointPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SystemUtilities, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContactConstraintId, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=DynamicAABBTreeLeaf, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=RightTrianglePanel, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Decomposer, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Preferences, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Torque, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=FallbackCondition, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=RaycastDetector, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Polygon, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=EditFixtureDialog, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AxisAlignedBounds, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=FallbackNarrowphaseDetector, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=WheelJoint, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Simulation, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ApplyForceAtPointDialog, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ReferencePointComparator, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Raycast, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=TrackingContactIds, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ForceAtPointPanel, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=HullGenerator, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AbstractShape, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=SapProxy, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Action, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=PinJoint, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContactConstraint, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Vector2, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BroadphaseKey, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ImageUtilities, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ShiftWorldDialog, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BoundsAdapter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Messages, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ColorPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MonotonePolygonType, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MouseJointPanel, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=CircleDetector, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=LinkPostProcessor, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AboutDialog, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ConvexPolygonPanel, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ComboItem, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MoveAction, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ManifoldSolver, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SelectAction, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SingleTypedFallbackCondition, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=TimeOfImpact, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContactConstraintSolver, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Convex, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContactCounter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DistanceJointPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ColorUtilities, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SettingsDialog, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=WeldJointPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BodyActionEvent, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BroadphaseFilterAdapter, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=RaycastBroadphaseFilter, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=WoundIterator, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=XmlGenerator, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Collisions, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Collidable, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=CollisionAdapter, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Wound, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Constraint, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContactEdge, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=ConvexHullShapePanel, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=CompiledSimulation, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=JointEdge, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=EditJointDialog, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DestructionListener, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DoubleEdgeListHalfEdge, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=EdgeFeature, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=RopeJointPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Segment, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Settings, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Slice, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=MotorJoint, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DivideAndConquer, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BodyIterator, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=WeldJoint, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=JointIterator, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContactPointId, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=PointFeature, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=NonConvexShapePanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BinarySearchTree, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ConservativeAdvancement, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContactManager, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SettingsPanel, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=SweepLineState, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Island, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=SweepLine, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=EarClippingVertex, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=SequentialImpulses, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContactPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=LimitState, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Mouse, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=TimeOfImpactDetector, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Ellipse, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MouseLocationTextField, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=ExampleJOGL, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DataContainer, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Step, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=IndexedManifoldPointId, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Gjk, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SelectTextFocusListener, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Epsilon, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Triangle, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MouseDrag, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=DoubleEdgeListVertex, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Force, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=WarmStartingContactManager, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=RevoluteJointPanel, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=EditBodyDialog, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MinXYPointComparator, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Interval, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=CirclePanel, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=IsoscelesTrianglePanel, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=TransformPanel, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=PreferencesDialog, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Sat, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SolvedContactPoint, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=VersionException, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=CoefficientMixer, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Ray, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BroadphaseItem, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Sandbox, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Penetration, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=MoveWorldAction, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Transform, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Plotter, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Reference, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BroadphaseDetector, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Contact, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=LineGraphPanel, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=ConvexHullPolygonPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=BodyPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Joint, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Billiards, code=...).
INFO: Selection#from: 2 words were extracted from Source(name=RenderingImagesOnBodies, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Manifold, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Version, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=WheelJointPanel, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=CodeExporter, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=Capsule, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SetBoundsDialog, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=SimulationTreePanel, code=...).
INFO: Selection#topKWords: top 46 words were extracted using using term frequency as a score.
INFO: WordByCompositeWeight#weightWords: {conveyor=1.0, preview=1.0, motor=2.0, clipping=3.0, capsule=1.0, criteria=2.0, rope=2.0, scan=0.5, graham=0.5, destructible=1.0, bowling=0.5, body=0.5, raycast=7.0, animate=1.0, triangle=2.851774462509643, ball=0.5, wound=2.0, decomposer=1.0, jogl=1.0, isoscele=0.5741127687451787, terrain=1.0, prismatic=2.0, billiard=1.0, sweep=4.0, revolute=2.0, rotatable=1.0, image=0.5, coordinate=1.0, edit=4.48559093106508, platformer=1.0, sandbox=2.5174268508553705, arbitrary=2.5550595760669648, ray=2.996982218079549, picking=1.0, graph=1.0, collidable=2.0, triangulator=1.0, collision=1.0, slouse=1.0, transformable=1.0, equilateral=0.5741127687451787, plotter=1.0, thrust=1.0, impulse=1.0, hull=6.444940423933035, circle=4.0} tf-idf scores. 
WARN: Selection#topKWords: 46 total words collected.
INFO: Selection#topKWords: Capped 46 words to 150 words.
INFO: Selection#frequentWords: Top 46 words selected 
INFO: Typicality Rank: {
	triangle="0.6678177400400396", 
	terrain="0.6547317102280568", 
	criteria="0.6445858690431513", 
	coordinate="0.6371862076047674", 
	rotatable="0.6137924197915", 
	equilateral="0.5401202952800803", 
	plotter="0.5327864897032789", 
	platformer="0.521512986124997", 
	triangulator="0.5176009548304134", 
	transformable="0.5003061201880127", 
	destructible="0.4904912908887597", 
	isoscele="0.47548814686125446", 
	collidable="0.47210507191703927", 
	animate="0.443313976463318", 
	circle="0.4422237980607555", 
	revolute="0.43946688837944675", 
	prismatic="0.4261602008984412", 
	arbitrary="0.38254730187054853", 
	collision="0.3755622622261921", 
	billiard="0.3740549990383778", 
	capsule="0.3594274726936261", 
	decomposer="0.34757853468473215", 
	raycast="0.3432105736009816", 
	slouse="0.34123436888838354", 
	impulse="0.33593081753632975", 
	rope="0.3312686655983341", 
	clipping="0.31770610876324273", 
	image="0.28224937950223977", 
	bowling="0.26286736746675976", 
	conveyor="0.2616331096230628", 
	edit="0.25668710243027004", 
	motor="0.24797083676042309", 
	preview="0.2458257385507208", 
	graham="0.24082496758352295", 
	graph="0.23647058418650263", 
	picking="0.22707518350582087", 
	ray="0.21410745900150396", 
	sandbox="0.21251763777409755", 
	scan="0.21241896223270118", 
	ball="0.19879908397865856", 
	thrust="0.1985453305744474", 
	sweep="0.17716447304865562", 
	jogl="0.1527905791035074", 
	wound="0.1475592284752755", 
	body="0.14376595367320638", 
	hull="0.13298300956556003"
}
INFO: Selection#typicalWords: Top 7 typical words selected 
INFO: Selection#from: 1 words were extracted from Source(name=Demo, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContactPointInfo, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=JointsPositionCorrectionTechnique, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=EPAAlgorithm, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=EventListener, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=CollisionShapeType, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Defaults, code=...).
INFO: Selection#from: 1 words were extracted from Source(name=HingeJointInfo, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ContactManifold, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=AABB, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Sphere, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=Cone, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=ConeShape, code=...).
INFO: Selection#from: 0 words were extracted from Source(name=CylinderShape, code=...).
